S.No,OHU,Gender,Age,Religion,Caste,Scholarship,Time_to_reach_college(HRS),X_pct,X_Board,XII_pct,XII_Board,Diploma_pct,University,Private_Class,Number_of_Subjects,Overall_Attendance,Major_Illness,Score_of_Exam_CET,Score_of_Exam_AIEEE,Fathers_Ocuupation,Fathers_Education,F_Stream,F_Health_Issue,Mothers_Ocuupation,Mothers_Education,M_Stream,M_Health_Issue,Family_Income,No_of_Siblings,Extra_Curricular_Activity,Active_in_Sports,Drop,SEM1_CGPA,SEM1_KT,SEM2_CGPA,SEM2_KT,SEM3_CGPA,SEM3_KT,SEM4_CGPA,SEM4_KT,SEM5_CGPA,SEM5_KT,SEM6_CGPA,SEM6_KT
775,0,2,22,1,3,1,47,90,2,85,3,NA,NA,1,4,3,1,129,261,1,2,2,1,1,1,1,2,1,1,1,2,2,6.73,No_KT,6.88,No_KT,7.22,No_KT,9.19,No_KT,8.7,No_KT,8.88,No_KT
776,0,2,23,4,1,1,99,50,3,50,2,NA,NA,1,5,1,2,147,166,3,1,2,1,1,2,1,2,1,1,3,2,2,9.61,No_KT,6.37,No_KT,5.0,No_KT,6.7,No_KT,7.74,No_KT,6.50,No_KT
777,0,1,24,1,3,1,33,62,1,79,3,NA,NA,2,0,1,2,110,158,4,1,1,2,2,3,1,2,3,1,3,1,2,9.36,No_KT,9.30,No_KT,6.44,No_KT,8.49,No_KT,6.87,No_KT,7.67,No_KT
778,0,2,21,1,1,1,60,55,2,86,3,NA,NA,2,0,3,1,141,222,4,2,3,1,3,2,1,2,3,3,3,2,2,7.43,No_KT,7.65,No_KT,7.32,No_KT,5.27,No_KT,8.49,No_KT,8.56,No_KT
779,0,1,24,1,3,1,23,52,1,86,3,NA,NA,1,2,1,2,109,253,1,2,1,2,3,1,2,2,3,3,2,2,2,6.73,No_KT,5.85,No_KT,6.70,No_KT,8.86,No_KT,7.26,No_KT,5.78,No_KT
780,0,1,23,1,3,1,68,59,1,62,1,NA,NA,1,1,1,2,175,256,3,1,2,1,3,1,3,3,3,1,2,2,2,6.6,No_KT,9.25,No_KT,8.9,No_KT,9.87,No_KT,9.30,No_KT,8.38,No_KT
781,0,2,22,3,2,1,35,75,3,81,2,NA,NA,2,0,1,1,159,171,1,3,1,1,2,2,1,1,1,1,2,1,2,8.98,No_KT,7.79,No_KT,6.84,No_KT,6.76,No_KT,8.77,No_KT,9.12,No_KT
782,1,1,23,1,1,2,20,81,1,70,3,NA,NA,1,4,2,2,158,128,4,3,1,1,1,3,2,3,1,3,3,1,1,No_CGPA,2,No_CGPA,3,6.89,No_KT,8.20,No_KT,8.83,No_KT,No_CGPA,3
783,0,1,22,1,3,1,25,54,1,52,2,NA,NA,1,3,2,2,92,141,1,2,1,1,3,3,2,2,1,1,3,2,2,8.41,No_KT,5.3,No_KT,No_CGPA,3,9.48,No_KT,No_CGPA,5,No_CGPA,6
784,0,1,22,1,3,1,35,56,1,56,2,NA,NA,2,0,2,2,105,146,1,1,3,2,3,1,3,1,1,3,3,1,1,No_CGPA,1,8.25,No_KT,No_CGPA,3,No_CGPA,1,8.49,No_KT,5.53,No_KT
785,1,1,21,3,3,2,44,77,1,73,2,NA,NA,1,2,1,2,95,264,2,3,2,1,1,3,2,3,2,1,1,2,2,No_CGPA,1,No_CGPA,3,No_CGPA,3,8.79,No_KT,No_CGPA,3,No_CGPA,3
786,0,1,22,1,3,1,52,94,1,79,2,NA,NA,2,0,2,2,131,250,4,1,3,1,3,1,1,1,2,1,3,1,2,7.61,No_KT,5.71,No_KT,5.55,No_KT,6.78,No_KT,5.12,No_KT,8.72,No_KT
787,1,2,23,1,3,2,70,67,3,92,2,NA,NA,2,0,1,1,76,238,4,3,2,1,1,3,3,2,1,2,3,1,2,7.55,No_KT,9.45,No_KT,8.24,No_KT,8.88,No_KT,8.29,No_KT,8.67,No_KT
788,0,2,21,1,1,1,114,75,2,74,2,NA,NA,2,0,3,1,173,252,4,2,3,1,3,2,1,2,3,3,3,2,1,8.56,No_KT,No_CGPA,4,No_CGPA,5,9.24,No_KT,No_CGPA,2,No_CGPA,4
789,0,1,24,1,3,1,82,90,1,58,2,NA,NA,2,0,3,2,81,187,3,3,3,2,3,3,2,2,2,1,2,1,2,5.20,No_KT,9.11,No_KT,8.20,No_KT,5.57,No_KT,9.17,No_KT,5.8,No_KT
790,0,2,21,2,2,1,90,57,3,66,2,NA,NA,1,3,2,1,176,215,2,2,3,2,3,1,3,1,3,1,2,1,2,5.73,No_KT,7.19,No_KT,9.37,No_KT,7.15,No_KT,6.70,No_KT,5.22,No_KT
791,0,2,23,4,1,1,99,70,3,80,3,NA,NA,1,2,1,2,76,132,4,1,2,1,1,1,3,1,1,3,3,2,2,5.37,No_KT,7.85,No_KT,6.16,No_KT,8.95,No_KT,5.92,No_KT,8.78,No_KT
792,0,2,22,3,1,1,49,76,2,57,2,NA,NA,1,4,1,1,117,163,1,2,3,2,1,3,1,1,1,3,2,2,2,5.29,No_KT,7.65,No_KT,8.24,No_KT,6.91,No_KT,6.72,No_KT,9.68,No_KT
793,1,1,21,3,3,2,59,77,1,85,3,NA,NA,1,5,3,2,89,140,4,3,1,1,1,3,2,2,2,2,1,2,1,No_CGPA,5,No_CGPA,6,6.97,No_KT,9.36,No_KT,No_CGPA,4,No_CGPA,3
794,0,2,22,1,3,1,54,58,3,66,1,NA,NA,1,2,2,1,105,217,4,1,1,2,2,2,1,2,2,3,3,2,2,7.18,No_KT,5.71,No_KT,8.21,No_KT,6.76,No_KT,9.43,No_KT,9.5,No_KT
795,1,1,21,1,3,2,106,65,1,71,2,NA,NA,2,0,1,2,125,124,2,3,2,1,1,3,2,3,1,1,3,2,2,7.40,No_KT,9.99,No_KT,6.49,No_KT,9.36,No_KT,5.78,No_KT,7.63,No_KT
796,1,1,23,3,1,2,81,63,1,82,2,NA,NA,2,0,2,2,130,214,4,3,2,1,2,1,2,3,1,1,1,2,2,9.16,No_KT,7.39,No_KT,9.69,No_KT,6.39,No_KT,6.14,No_KT,9.93,No_KT
797,0,1,23,1,3,1,109,79,1,64,3,NA,NA,1,4,3,2,98,136,3,2,1,1,1,2,2,3,2,2,3,1,1,No_CGPA,2,5.66,No_KT,No_CGPA,6,8.87,No_KT,No_CGPA,4,9.35,No_KT
798,0,2,22,4,2,1,62,77,3,69,1,NA,NA,2,0,3,2,129,279,4,3,1,2,3,3,3,3,2,2,2,1,2,5.30,No_KT,6.97,No_KT,7.47,No_KT,7.99,No_KT,8.98,No_KT,7.13,No_KT
799,0,2,21,2,2,1,92,75,2,NA,NA,82,2,2,0,2,2,NA,NA,3,2,2,2,3,1,2,1,2,1,2,2,1,6.69,No_KT,No_CGPA,6,No_CGPA,3,No_CGPA,4,6.28,No_KT,5.68,No_KT
800,0,2,24,3,1,1,40,69,3,92,2,NA,NA,1,3,3,2,137,261,3,2,3,2,2,1,3,2,3,1,3,2,2,5.69,No_KT,7.21,No_KT,8.39,No_KT,7.89,No_KT,6.96,No_KT,6.19,No_KT
801,0,2,24,3,2,1,68,87,3,50,2,NA,NA,2,0,2,2,109,245,1,3,3,2,1,3,2,3,1,1,2,2,2,5.32,No_KT,6.35,No_KT,5.61,No_KT,7.22,No_KT,8.94,No_KT,9.10,No_KT
802,0,1,24,1,3,1,91,69,1,59,2,NA,NA,1,2,3,2,95,149,1,1,2,1,1,1,1,3,3,2,2,1,2,8.41,No_KT,7.6,No_KT,9.78,No_KT,7.15,No_KT,7.59,No_KT,7.57,No_KT
803,0,1,21,1,3,1,89,78,1,81,2,NA,NA,1,1,1,2,120,121,4,3,1,1,2,1,1,3,2,1,3,2,2,6.18,No_KT,8.87,No_KT,9.19,No_KT,9.88,No_KT,7.98,No_KT,6.71,No_KT
804,0,2,21,2,1,1,24,54,3,57,2,NA,NA,2,0,2,2,110,143,2,2,2,2,1,3,3,1,1,2,1,2,2,8.28,No_KT,8.15,No_KT,9.55,No_KT,5.81,No_KT,7.48,No_KT,6.21,No_KT
805,0,1,21,1,3,1,93,91,1,69,3,NA,NA,1,2,3,2,137,262,4,3,1,2,3,1,3,1,2,2,3,1,2,6.72,No_KT,9.89,No_KT,6.54,No_KT,8.93,No_KT,6.65,No_KT,5.77,No_KT
806,0,2,24,5,1,1,33,86,2,68,1,NA,NA,1,1,3,2,125,221,3,1,3,2,2,2,2,3,2,3,2,2,2,8.12,No_KT,8.93,No_KT,5.77,No_KT,6.28,No_KT,9.87,No_KT,9.7,No_KT
807,0,1,24,1,3,1,74,85,1,53,2,NA,NA,1,1,1,2,165,204,1,3,2,2,1,3,3,1,1,3,2,2,2,No_CGPA,3,No_CGPA,3,No_CGPA,4,7.33,No_KT,9.99,No_KT,9.7,No_KT
808,0,2,24,3,2,1,47,83,3,60,2,NA,NA,1,1,2,1,114,196,3,2,3,2,1,1,3,1,2,2,2,1,1,8.95,No_KT,7.19,No_KT,No_CGPA,6,5.49,No_KT,7.69,No_KT,8.10,No_KT
809,0,2,22,2,2,1,103,73,3,91,2,NA,NA,1,4,3,1,122,145,4,1,3,2,3,1,2,1,2,1,2,1,2,6.68,No_KT,5.66,No_KT,5.47,No_KT,9.35,No_KT,9.74,No_KT,7.30,No_KT
810,1,1,23,1,3,2,32,80,2,65,2,NA,NA,2,0,2,1,161,176,4,1,2,1,2,3,2,3,1,3,1,1,2,5.37,No_KT,8.4,No_KT,5.45,No_KT,8.27,No_KT,7.74,No_KT,9.80,No_KT
811,0,2,22,5,1,1,20,89,3,88,2,NA,NA,2,0,1,1,90,205,3,2,1,1,2,2,3,3,2,3,1,1,2,6.61,No_KT,6.54,No_KT,9.93,No_KT,5.54,No_KT,5.88,No_KT,8.49,No_KT
812,0,1,24,1,3,1,21,60,1,77,2,NA,NA,2,0,2,2,119,149,2,1,1,1,3,1,2,2,3,1,1,1,2,8.67,No_KT,6.21,No_KT,7.78,No_KT,8.90,No_KT,5.35,No_KT,8.76,No_KT
813,0,2,23,5,2,1,97,78,2,66,3,NA,NA,2,0,1,2,165,188,1,2,2,1,2,2,1,2,2,1,2,2,1,8.2,No_KT,8.38,No_KT,9.80,No_KT,5.20,No_KT,9.61,No_KT,No_CGPA,5
814,0,2,21,1,3,1,116,67,1,58,2,NA,NA,2,0,2,1,173,267,2,3,2,2,3,3,3,2,3,2,1,1,2,8.83,No_KT,5.49,No_KT,7.25,No_KT,8.19,No_KT,9.48,No_KT,7.22,No_KT
815,0,2,24,1,3,1,100,82,1,67,2,NA,NA,1,1,2,2,98,209,2,3,2,2,2,3,2,3,2,3,3,1,2,5.21,No_KT,6.35,No_KT,5.65,No_KT,5.57,No_KT,9.21,No_KT,7.61,No_KT
816,0,1,22,1,3,1,115,88,1,56,2,NA,NA,1,5,2,2,103,188,4,3,2,1,3,1,2,2,1,2,3,1,2,9.3,No_KT,6.27,No_KT,6.33,No_KT,9.69,No_KT,6.91,No_KT,5.58,No_KT
817,0,1,21,1,3,1,32,58,1,95,2,NA,NA,1,2,1,2,103,221,2,1,2,1,1,3,1,3,3,1,1,2,1,No_CGPA,1,No_CGPA,6,5.68,No_KT,No_CGPA,2,No_CGPA,5,7.57,No_KT
818,1,1,23,3,1,2,90,74,1,55,3,NA,NA,1,1,2,2,111,259,2,3,2,1,1,3,2,2,1,3,1,2,2,7.41,No_KT,7.81,No_KT,8.30,No_KT,7.6,No_KT,9.93,No_KT,9.81,No_KT
819,0,1,24,1,3,1,108,83,1,74,3,NA,NA,2,0,1,2,101,226,4,1,1,2,2,3,1,2,3,1,3,1,2,No_CGPA,4,9.63,No_KT,5.43,No_KT,8.5,No_KT,No_CGPA,1,8.63,No_KT
820,0,2,23,5,2,1,112,72,2,94,3,NA,NA,1,1,1,2,82,226,1,2,2,1,2,2,1,2,2,1,2,2,2,7.23,No_KT,7.39,No_KT,5.60,No_KT,9.89,No_KT,9.14,No_KT,8.97,No_KT
821,0,2,22,3,1,1,119,90,3,93,1,NA,NA,1,1,2,2,121,249,4,3,3,2,3,1,3,3,3,3,3,1,2,5.87,No_KT,5.4,No_KT,5.55,No_KT,6.88,No_KT,6.86,No_KT,5.43,No_KT
822,0,1,24,1,3,1,55,77,1,91,2,NA,NA,1,3,2,2,143,253,2,1,3,1,1,3,2,2,2,2,1,2,2,9.53,No_KT,6.58,No_KT,8.51,No_KT,9.21,No_KT,9.78,No_KT,8.86,No_KT
823,0,2,24,5,2,1,65,90,3,NA,NA,80,2,2,0,3,2,NA,NA,2,3,3,1,2,3,3,1,1,3,2,1,1,No_CGPA,5,5.19,No_KT,9.4,No_KT,5.98,No_KT,No_CGPA,5,7.6,No_KT
824,0,1,22,1,3,1,100,82,1,71,2,NA,NA,2,0,2,2,160,209,1,3,2,2,3,2,3,3,2,2,1,1,2,9.93,No_KT,5.36,No_KT,8.44,No_KT,7.16,No_KT,8.77,No_KT,9.62,No_KT
825,0,2,21,1,1,1,67,65,3,65,1,NA,NA,2,0,1,1,132,240,1,3,1,2,1,3,3,3,1,1,1,2,2,No_CGPA,5,7.98,No_KT,No_CGPA,3,No_CGPA,6,No_CGPA,3,7.22,No_KT
826,1,1,23,3,1,2,28,63,1,77,2,NA,NA,2,0,2,2,94,272,4,3,2,1,1,1,2,2,1,3,1,2,2,7.35,No_KT,5.73,No_KT,7.77,No_KT,6.8,No_KT,6.99,No_KT,7.67,No_KT
827,0,2,21,2,1,1,60,57,3,85,3,NA,NA,2,0,2,2,151,177,2,2,2,2,1,3,3,1,1,2,1,2,2,9.55,No_KT,8.33,No_KT,7.42,No_KT,7.70,No_KT,7.50,No_KT,5.3,No_KT
828,0,1,21,1,3,1,91,57,1,75,1,NA,NA,2,0,2,2,102,171,4,1,3,2,1,3,2,2,2,2,3,1,2,9.31,No_KT,9.52,No_KT,8.6,No_KT,8.16,No_KT,8.67,No_KT,5.93,No_KT
829,0,1,24,1,3,1,28,93,1,51,2,NA,NA,1,5,2,2,83,149,3,1,3,1,3,3,1,3,1,2,3,2,2,8.49,No_KT,9.44,No_KT,5.3,No_KT,7.31,No_KT,7.20,No_KT,8.3,No_KT
830,0,2,22,3,1,1,67,61,1,80,3,NA,NA,1,2,3,2,125,244,2,3,3,1,3,3,2,2,2,3,3,1,2,7.96,No_KT,6.62,No_KT,8.84,No_KT,8.45,No_KT,6.98,No_KT,7.26,No_KT
831,0,2,21,2,2,1,77,50,2,90,3,NA,NA,2,0,3,2,145,148,1,3,3,2,1,3,3,3,1,2,3,1,2,5.57,No_KT,7.30,No_KT,5.0,No_KT,8.7,No_KT,8.14,No_KT,5.12,No_KT
832,0,2,22,2,2,1,87,56,2,90,3,NA,NA,1,5,3,2,150,163,4,2,1,2,2,2,2,1,1,1,3,2,2,6.9,No_KT,9.18,No_KT,9.59,No_KT,6.32,No_KT,9.4,No_KT,7.2,No_KT
833,0,1,24,1,3,1,102,94,1,59,2,NA,NA,2,0,3,2,116,279,1,2,2,1,1,1,1,1,1,1,3,1,2,7.12,No_KT,9.37,No_KT,9.32,No_KT,5.58,No_KT,5.27,No_KT,8.46,No_KT
834,0,2,21,5,2,1,30,72,2,52,3,NA,NA,1,2,2,2,170,275,3,2,2,2,3,1,2,1,2,1,2,2,2,9.4,No_KT,7.40,No_KT,5.41,No_KT,6.63,No_KT,9.72,No_KT,5.54,No_KT
835,1,1,23,4,3,2,81,63,1,91,3,NA,NA,1,1,1,2,103,179,2,1,2,1,2,3,2,3,1,3,1,2,2,9.54,No_KT,9.43,No_KT,5.63,No_KT,9.78,No_KT,9.57,No_KT,6.83,No_KT
836,0,1,21,1,3,1,25,51,1,59,3,NA,NA,1,5,1,2,133,270,1,2,2,1,2,1,1,1,2,1,3,1,2,8.15,No_KT,8.60,No_KT,6.24,No_KT,9.58,No_KT,7.60,No_KT,8.12,No_KT
837,0,2,21,1,1,1,59,81,2,88,3,NA,NA,2,0,1,2,154,279,4,1,2,1,2,1,3,1,3,3,3,1,2,5.89,No_KT,7.56,No_KT,5.80,No_KT,6.9,No_KT,9.27,No_KT,No_CGPA,1
838,0,2,24,2,2,1,55,87,3,71,3,NA,NA,1,2,1,1,141,243,3,3,2,1,1,3,1,3,2,1,3,1,2,7.11,No_KT,7.35,No_KT,7.72,No_KT,6.88,No_KT,7.18,No_KT,7.35,No_KT
839,0,1,23,5,3,1,70,72,1,68,1,NA,NA,1,3,2,2,87,195,1,2,3,1,3,1,2,3,3,1,2,2,2,5.81,No_KT,9.41,No_KT,6.62,No_KT,8.52,No_KT,5.22,No_KT,5.18,No_KT
840,0,2,23,4,1,1,99,50,3,85,3,NA,NA,1,1,1,2,95,276,3,1,2,1,1,2,1,2,1,1,3,2,1,No_CGPA,1,No_CGPA,2,8.96,No_KT,5.83,No_KT,No_CGPA,5,No_CGPA,6
841,1,1,23,4,3,2,88,77,1,56,3,NA,NA,1,2,2,1,133,127,2,3,1,1,2,2,2,2,1,3,1,2,2,No_CGPA,5,No_CGPA,2,7.82,No_KT,No_CGPA,3,No_CGPA,2,No_CGPA,4
842,0,2,21,1,3,1,60,60,3,73,1,NA,NA,2,0,2,1,84,244,2,2,3,2,3,1,3,1,3,1,2,1,2,5.77,No_KT,5.54,No_KT,5.23,No_KT,5.84,No_KT,5.44,No_KT,8.13,No_KT
843,0,2,22,3,1,1,71,94,3,88,1,NA,NA,1,4,2,2,120,181,4,3,3,2,3,1,3,3,3,3,3,1,2,8.99,No_KT,9.4,No_KT,9.19,No_KT,9.94,No_KT,7.37,No_KT,6.93,No_KT
844,0,2,21,3,1,1,76,55,2,NA,NA,65,1,1,1,2,2,NA,NA,1,1,3,1,2,2,3,1,1,3,2,1,2,No_CGPA,4,No_CGPA,5,No_CGPA,3,7.82,No_KT,8.22,No_KT,8.75,No_KT
845,0,2,24,1,1,1,87,91,2,67,3,NA,NA,1,4,1,2,176,234,3,2,2,2,1,2,1,3,3,2,3,1,2,6.68,No_KT,9.49,No_KT,6.80,No_KT,9.89,No_KT,6.14,No_KT,5.24,No_KT
846,0,2,21,5,2,1,36,51,3,92,2,NA,NA,2,0,3,1,148,158,4,3,1,1,2,3,3,1,3,1,3,1,2,6.60,No_KT,7.67,No_KT,7.36,No_KT,7.35,No_KT,9.68,No_KT,5.57,No_KT
847,1,1,21,4,3,2,94,74,1,79,2,NA,NA,1,4,2,2,121,204,2,3,1,1,2,3,1,2,1,2,1,2,2,7.19,No_KT,8.13,No_KT,9.90,No_KT,8.47,No_KT,7.23,No_KT,5.37,No_KT
848,0,1,22,1,3,1,24,72,1,74,3,NA,NA,2,0,1,2,122,221,4,2,3,1,2,3,2,1,3,1,2,2,2,9.20,No_KT,7.95,No_KT,8.93,No_KT,8.46,No_KT,6.59,No_KT,9.97,No_KT
849,1,1,23,4,3,2,100,80,1,63,2,NA,NA,2,0,2,2,150,216,2,1,1,1,1,2,2,2,2,3,1,1,2,7.96,No_KT,9.19,No_KT,8.51,No_KT,8.21,No_KT,7.43,No_KT,6.20,No_KT
850,0,1,22,1,1,1,111,70,1,66,2,NA,NA,1,3,1,2,155,239,3,1,2,2,2,1,1,2,3,1,3,1,2,8.47,No_KT,7.60,No_KT,7.83,No_KT,7.49,No_KT,6.56,No_KT,8.62,No_KT
851,1,1,23,4,1,2,106,80,1,82,3,NA,NA,2,0,2,2,148,200,2,3,1,1,1,2,1,2,2,3,1,1,2,7.97,No_KT,6.69,No_KT,6.8,No_KT,9.0,No_KT,6.68,No_KT,8.60,No_KT
852,0,2,22,3,1,1,111,94,3,64,2,NA,NA,1,4,2,2,151,162,4,3,3,2,3,1,3,3,3,3,3,1,2,8.56,No_KT,7.78,No_KT,6.70,No_KT,6.33,No_KT,7.84,No_KT,8.57,No_KT
853,1,1,21,4,3,2,34,79,1,74,3,NA,NA,1,1,2,2,171,253,2,3,1,1,1,3,2,2,1,3,1,2,2,6.54,No_KT,7.75,No_KT,7.59,No_KT,6.14,No_KT,7.21,No_KT,9.27,No_KT
854,0,2,21,3,1,1,76,56,2,59,1,NA,NA,2,0,2,2,176,139,1,1,3,1,2,2,3,1,1,3,2,1,2,5.68,No_KT,7.68,No_KT,7.81,No_KT,5.26,No_KT,5.71,No_KT,6.10,No_KT
855,1,1,23,3,3,2,58,74,1,52,2,NA,NA,1,1,2,2,154,252,2,3,2,1,1,3,2,2,1,2,1,2,2,8.93,No_KT,6.21,No_KT,9.20,No_KT,9.82,No_KT,7.33,No_KT,9.70,No_KT
856,0,1,21,1,3,1,117,53,1,81,3,NA,NA,1,3,1,2,151,236,4,3,1,1,2,1,1,3,2,1,3,2,2,6.25,No_KT,7.92,No_KT,7.26,No_KT,7.43,No_KT,9.18,No_KT,8.2,No_KT
857,0,2,22,2,2,1,72,53,2,93,3,NA,NA,1,1,2,1,107,184,4,2,1,2,3,2,2,3,3,1,1,2,2,9.70,No_KT,9.28,No_KT,7.83,No_KT,6.52,No_KT,9.5,No_KT,9.54,No_KT
858,0,2,23,4,1,1,99,50,3,90,2,NA,NA,2,0,1,2,148,172,3,1,2,1,1,2,1,2,1,1,3,2,1,No_CGPA,2,No_CGPA,4,No_CGPA,1,8.7,No_KT,No_CGPA,1,No_CGPA,2
859,0,1,24,1,3,1,44,74,1,69,3,NA,NA,2,0,1,2,168,267,1,3,2,1,3,2,3,2,2,1,1,1,2,5.58,No_KT,5.0,No_KT,8.55,No_KT,5.67,No_KT,5.94,No_KT,7.75,No_KT
860,0,1,24,1,3,1,38,83,1,65,2,NA,NA,2,0,2,2,155,196,3,2,1,1,2,1,3,3,1,1,1,1,1,5.11,No_KT,No_CGPA,5,No_CGPA,3,No_CGPA,3,No_CGPA,4,No_CGPA,2
861,1,1,23,4,3,2,118,63,2,91,3,NA,NA,2,0,3,1,136,178,2,3,2,1,1,3,1,2,1,3,1,2,2,9.55,No_KT,6.19,No_KT,7.79,No_KT,7.68,No_KT,8.39,No_KT,8.85,No_KT
862,0,1,24,1,3,1,38,83,1,66,2,NA,NA,1,5,2,2,104,160,3,2,1,1,2,1,3,3,1,1,1,1,2,6.48,No_KT,8.42,No_KT,8.5,No_KT,7.75,No_KT,6.8,No_KT,8.13,No_KT
863,0,1,21,1,3,1,73,73,1,71,1,NA,NA,1,5,1,2,84,223,1,2,2,1,2,1,1,1,2,1,3,1,2,7.13,No_KT,5.25,No_KT,8.80,No_KT,9.45,No_KT,8.55,No_KT,6.90,No_KT
864,0,1,21,1,3,1,111,93,1,72,3,NA,NA,1,4,2,2,78,279,4,2,1,2,1,2,1,2,3,3,1,2,2,5.86,No_KT,5.8,No_KT,6.76,No_KT,6.82,No_KT,8.9,No_KT,8.48,No_KT
865,0,2,21,2,1,1,55,77,2,59,3,NA,NA,2,0,1,2,179,223,2,2,1,1,2,1,1,2,1,2,1,2,2,5.44,No_KT,8.98,No_KT,No_CGPA,1,5.12,No_KT,No_CGPA,4,7.77,No_KT
866,0,2,22,2,2,1,69,77,3,80,1,NA,NA,2,0,3,1,128,238,4,1,3,2,3,1,2,1,2,1,2,1,2,6.41,No_KT,8.11,No_KT,No_CGPA,1,No_CGPA,6,No_CGPA,5,8.35,No_KT
867,0,2,22,2,2,1,77,77,3,92,2,NA,NA,2,0,3,1,83,227,4,1,3,2,3,1,2,1,2,1,2,1,2,8.8,No_KT,No_CGPA,3,No_CGPA,4,No_CGPA,6,No_CGPA,3,No_CGPA,6
868,0,2,21,1,2,1,79,54,3,85,3,NA,NA,1,4,1,1,158,254,1,1,1,2,2,3,3,2,3,1,2,1,2,6.4,No_KT,7.36,No_KT,9.30,No_KT,9.25,No_KT,5.42,No_KT,7.98,No_KT
869,0,1,24,1,3,1,87,85,1,93,3,NA,NA,1,5,2,2,134,256,2,3,3,2,3,3,2,2,2,3,2,1,2,9.83,No_KT,7.98,No_KT,5.34,No_KT,6.27,No_KT,8.27,No_KT,9.45,No_KT
870,0,2,22,3,2,1,92,76,3,72,3,NA,NA,1,4,2,2,178,186,4,1,3,1,2,2,1,2,1,3,1,2,2,6.79,No_KT,7.45,No_KT,9.42,No_KT,7.57,No_KT,No_CGPA,5,5.72,No_KT
871,0,1,22,1,3,1,78,59,1,66,3,NA,NA,2,0,1,2,87,252,4,1,3,1,3,1,2,1,2,2,2,2,2,9.12,No_KT,7.11,No_KT,5.49,No_KT,6.44,No_KT,9.62,No_KT,5.96,No_KT
872,1,1,21,3,3,2,20,67,1,71,3,NA,NA,2,0,1,2,113,184,2,3,2,1,1,3,1,2,2,2,1,1,2,5.28,No_KT,8.38,No_KT,7.79,No_KT,9.81,No_KT,6.25,No_KT,6.63,No_KT
873,0,1,22,1,3,1,82,78,1,90,3,NA,NA,2,0,1,2,151,163,3,1,1,2,3,2,1,1,3,3,2,1,2,7.26,No_KT,6.44,No_KT,5.2,No_KT,7.95,No_KT,9.70,No_KT,5.19,No_KT
874,0,2,21,3,2,1,66,71,3,63,3,NA,NA,2,0,1,2,166,207,4,3,3,1,1,3,3,3,3,1,1,1,2,7.48,No_KT,5.97,No_KT,5.46,No_KT,6.93,No_KT,6.81,No_KT,9.88,No_KT
875,0,1,21,1,3,1,56,94,1,87,2,NA,NA,1,3,2,2,118,221,4,2,1,2,1,2,1,2,3,3,1,2,2,8.30,No_KT,6.80,No_KT,9.90,No_KT,5.27,No_KT,7.78,No_KT,9.50,No_KT
876,0,2,24,5,3,1,44,67,1,78,3,NA,NA,2,0,3,2,167,222,1,3,1,2,2,1,3,3,3,1,1,1,1,7.71,No_KT,No_CGPA,6,No_CGPA,2,No_CGPA,2,No_CGPA,3,5.43,No_KT
877,0,1,23,1,1,1,34,92,1,81,2,NA,NA,1,1,3,2,140,150,4,3,1,1,2,1,2,3,3,2,3,1,2,8.7,No_KT,7.15,No_KT,5.55,No_KT,6.91,No_KT,9.60,No_KT,5.19,No_KT
878,0,1,22,1,3,1,60,81,1,89,2,NA,NA,2,0,1,2,171,207,2,1,1,2,2,1,1,3,3,3,3,1,2,No_CGPA,6,No_CGPA,2,No_CGPA,1,No_CGPA,1,No_CGPA,2,No_CGPA,5
879,0,1,23,1,3,1,32,74,1,66,1,NA,NA,1,3,2,2,147,201,3,1,2,1,3,2,3,3,3,3,1,2,2,7.84,No_KT,5.54,No_KT,8.82,No_KT,6.47,No_KT,9.51,No_KT,8.64,No_KT
880,0,2,22,3,1,1,22,59,3,72,3,NA,NA,1,4,2,2,169,182,4,3,3,2,3,1,3,3,3,3,3,1,1,No_CGPA,1,7.36,No_KT,5.12,No_KT,No_CGPA,4,No_CGPA,1,6.10,No_KT
881,0,2,22,3,2,1,34,64,3,68,2,NA,NA,1,2,1,2,121,195,3,3,1,1,1,3,3,1,3,3,1,1,2,5.57,No_KT,6.70,No_KT,8.98,No_KT,8.41,No_KT,6.45,No_KT,7.11,No_KT
882,0,1,24,1,3,1,89,51,1,81,2,NA,NA,1,1,1,2,89,240,2,1,3,2,2,3,3,1,2,1,1,1,1,8.6,No_KT,9.63,No_KT,9.65,No_KT,No_CGPA,5,9.71,No_KT,No_CGPA,6
883,0,2,21,3,2,1,59,71,3,62,2,NA,NA,1,3,1,2,119,241,4,3,3,1,1,3,3,3,3,1,1,1,2,No_CGPA,1,6.20,No_KT,No_CGPA,1,No_CGPA,1,No_CGPA,5,No_CGPA,3
884,0,2,24,3,2,1,94,71,3,73,3,NA,NA,2,0,2,1,91,236,1,1,1,2,2,2,2,3,2,2,2,2,1,No_CGPA,3,No_CGPA,2,6.66,No_KT,No_CGPA,1,6.40,No_KT,No_CGPA,4
885,0,2,21,2,2,1,65,84,2,73,2,NA,NA,1,3,3,1,168,267,3,2,1,2,1,2,3,3,1,1,2,1,2,7.19,No_KT,6.85,No_KT,8.93,No_KT,5.39,No_KT,8.12,No_KT,7.44,No_KT
